date,city,permit_type,permit_number,address,description
2025-11-21T00:00:00.000,Austin,Building Permit,2025-149986 BP,8802 WESTOVER CLUB DR,Express: Replace 14 windows and 2 patio doors like for like
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148562 EP,11901 BURNET RD,Install illuminated channel letters on rail The Watson on the West elevation.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-149005 EP,7408 DALLAS DR,Replace UG 200A service
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-148489 PP,9401 SPRING HOLLOW DR,RUN GAS TO COOKTOP & (2) TANKLESS WATER HEATERS
2025-11-21T00:00:00.000,Austin,Building Permit,2025-129750 BP,1702 KERR ST,Retroactively permit open-air structure over an existing roof deck and add screen wall and storage in an existing carport
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-147341 PP,1608 WESTOVER RD,Replacement of an existing water heater TANKLESS
2025-11-21T00:00:00.000,Austin,Building Permit,2025-148631 BP,10101 QUAIL VALLEY BLVD,Express- Existing foundation repair as per the scope of work attached
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-115345 PP,11815 ALTERRA PKWY UNIT FLR8,Interior remodel existing admin office break area to create accessory use small restaurant (coffee shop) for employees only.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-035084 EP,2300 BARTON HILLS DR,this is for an underground T-Pole Ref: 2025-133530 BP
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-148311 PP,4418 PACK SADDLE PASS,Contractor to install approximately 12 feet of sewer service to connect existing private line to new city cleanout. The city cleanout is being moved as part of a CIP project.
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-148837 PP,312 HOGG PECAN PASS,Replacement of electric water heater.
2025-11-21T00:00:00.000,Austin,Mechanical Permit,2025-148076 MP,4128 S 1ST ST,Replacement of complete existing central heat and air system with or without duct work Replacing three split systems with like-for-like at FS 17
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-146526 EP,2817 RUSTY DR,Requesting permit for service upgrade on pole to 125amps.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148937 EP,2613 1/2 E BRAKER LN UNIT TEMP7,Temp 7 Ref: 2025 037280 BP
2025-11-21T00:00:00.000,Austin,Driveway / Sidewalks,2025-095326 DS,4614 HORSESHOE BND,Construct new driveway approach of 20 FT and 70 FT of Curb/Gutter.  No sidewalk inspection per plan review.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148592 EP,15029 PLAIN VIEW DR,This loop is to feed power to a construction trailer for a residential project
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-148106 PP,9524 DINGO DR,install irrigation system
2025-11-21T00:00:00.000,Austin,Building Permit,2025-143431 BP,6703 COLUMBIA DR,EXPRESS: 2600 Sqft decking removal and replacement
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148940 EP,2613 1/2 E BRAKER LN UNIT TEMP8,Temp 8 Ref: 2025 036277 BP
2025-11-21T00:00:00.000,Austin,Mechanical Permit,2024-159748 MP,3415 WINDSOR RD UNIT B,ePlan: Residential Expedited Review - New construction of a 2-Story Duplex [1bed 1bath] Unit B
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-148867 PP,9951 ANDERSON MILL RD UNIT 100B,Run 4 inch sewer line in PVC around building and into mechanical room for ste 100B will run tracer wire 811 dig test has already been called in  *exterior work
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-143778 PP,625 E 10TH ST UNIT 1000,ePlan: Commercial Expedited Review - Remodel to Existing 10th Floor Areas (12835 SF).
2025-11-21T00:00:00.000,Austin,Building Permit,2025-148598 BP,811 CLAYTON LN,Demolition of the Vacant Greyhound Bus Station and building overhang approximately 10124 sq. ft. (circa 1985). The building pad and foundation will also be demolished.  2025 128980 DA - Approved   ***The building shall not be demolished until after the contractor has fulfilled the neighbor notification requirements outlined in Steps 5 & 6 of the Demolition webpage.***
2025-11-21T00:00:00.000,Austin,Driveway / Sidewalks,2025-139297 DS,10701 1/2 OLD SAN ANTONIO RD,Construct new sidewalk of 251 LF
2025-11-21T00:00:00.000,Austin,Mechanical Permit,2025-148122 MP,4103 ROSEDALE AVE,Install new 2 ton 17 Seer multi stage system.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-144140 EP,11606 HORNSBY ST,Residential rooftop solar on existing residence.
2025-11-21T00:00:00.000,Austin,Building Permit,2025-115973 BP,901 POST OAK ST,ePlan: Residential Expedited Review - Addition and Remodel to create new 2-story+basement-level duplex  from existing 2-Story Single Family Res. New basement-level unit (Unit B) is added in existing basement crawl space & has 2 bedroom 3 bathroom additional bathroom for unit A (existing unit) is added in basement level.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148960 EP,7603 BEINVILLE CV,This is for a small building electrical we are going to have a small sub panel lights and plugs building is less than 200 sf
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-147349 EP,8705 CREST RIDGE CIR,Upgrade panel to 200amps. Customer is service by Pedernales Electric Cooperative (PEC)
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-148104 PP,8700 PERISTYLE DR,Install irrigation system
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148942 EP,2613 1/2 E BRAKER LN UNIT TEMP9,Temp 9 Ref: 2025 037629 BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-136937 EP,1106 CRIPPLE CREEK DR,Install new 7.650 kw rooftop solar system and 13.5kw energy storage system for existing residential only.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-147035 EP,1011 SPRINGDALE RD,Replacement of Mechanical Equipment and Associated Electrical Equipment in the Supply Air Plenum Rooms. Ceiling in each Room will be moved for ease for Building A
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148896 EP,2613 1/2 E BRAKER LN UNIT TEMP3,TEMP3 Ref: 2025-027478 BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148662 EP,14132 MATTEROD DR,HBL ETJ NO BP
2025-11-21T00:00:00.000,Austin,Mechanical Permit,2025-116012 MP,4500 JINX AVE,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [5bed 4bath] with Attached Garage.
2025-11-21T00:00:00.000,Austin,Mechanical Permit,2025-145101 MP,5720 TOSCANA AVE,Replacement of complete existing central heat and air system with or without duct work
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-021112 EP,7405 CARVER AVE,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [8bed 6bath]. Bldg 1
2025-11-21T00:00:00.000,Austin,Mechanical Permit,2025-064399 MP,4516 SINCLAIR AVE,Interior remodel of kitchen and living room
2025-11-21T00:00:00.000,Austin,Building Permit,2025-150208 BP,2803 FIRECREST DR,Express: Tub to shower conversion and replace exhaust fan in master bathroom
2025-11-21T00:00:00.000,Austin,Driveway / Sidewalks,2025-090528 DS,5014 SPICEWOOD SPRINGS RD,Construct new driveway approach of 20 FT
2025-11-21T00:00:00.000,Austin,Building Permit,2025-080235 BP,1910 ALEGRIA RD,Total Demo of SFR 1884 sqft circa 1948
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148948 EP,2613 1/2 E BRAKER LN UNIT TEMP10,Temp 10 Ref: 2025-042380 BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148671 EP,14128 EDNA MAXINE WALK,HBL ETJ NO BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-093214 EP,41 MARGRANITA CRES UNIT A,UNIT A: New construction of a 2-Story duplex unit primary dwelling [4bed 4.5bath]
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-144983 PP,515 KEMP ST,Replacement of an existing water heater
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-147328 PP,5729 TRELAWNEY LN,Replacement of an existing water heater
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-147943 EP,2613 1/2 E BRAKER LN UNIT TEMP1,Temporary pole  Unit 1 Ref: 2025-027495-BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148969 EP,2613 1/2 E BRAKER LN UNIT TEMP13,Temp 13 Ref: 2025 036288 BP
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-122625 PP,9300 HAMADRYAS DR,New construction of 2 story SFR w/ 4Bed & 3.5 bath   PUD
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-142597 EP,6103 MOUNTAINCLIMB DR,update old electrical service equipment with new service equipment
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-149275 EP,7633 ROCKPOINT DR,Emergancy permit. Replace burnt bus and inside components of service rated 200 amp transfer switch.  no meter can required
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148553 EP,11901 BURNET RD,Install illuminated logo W on the West elevation.
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-145944 PP,7600 BLACK MOUNTAIN DR,Replacement of an existing water heater REPLACING 2 CURRENT GAS WATER HEATER WITH A 2 40 GAL GAS WATER HEATER
2025-11-21T00:00:00.000,Austin,Plumbing Permit,2025-147510 PP,1118 W 7TH ST,Irrigation system install on residential home  taping at the cross connect installing double check in front yard with y strainer. Master valve would be installed  front lawn would be irrigated with sprinklers rotators flower beds would have drip irrigation. System will have a Hunter controller & rain and freeze sensor. 7 zones main line would installed 8 in underground. All valves will be in a manifold.
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148959 EP,2613 1/2 E BRAKER LN UNIT TEMP12,Temp 12 Ref: 2025 037915 BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-148954 EP,2613 1/2 E BRAKER LN UNIT TEMP11,Temp 11 Ref: 2025-064622 BP
2025-11-21T00:00:00.000,Austin,Electrical Permit,2025-149017 EP,5816 SILVER SCREEN DR,Level 2 EV Charger powered by a 50amp GFCI Circuit Breaker. Run #6 THHN c.u. & #10 THHN c.u. ground through <45 feet New 3/4¿ EMT conduit to power the Level 2 EV Charger at 40amp constant draw.
2025-11-20T00:00:00.000,Austin,Building Permit,2025-013967 BP,1012 GASTON AVE,New inground gunite pool no heating/autofill
2025-11-20T00:00:00.000,Austin,Mechanical Permit,2024-018444 MP,4801 EMMA BROWNING AVE UNIT 801,ePlan: Expedited Review - New Construction of Office Building (15606 SF).
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-145401 EP,9220 W SH 71,Leif Johnson Ford - Sign N04 - install one (1) lit wall sign on west elevation
2025-11-20T00:00:00.000,Austin,Mechanical Permit,2025-141592 MP,1180 RIDGEWAY DR--UNIT 2,ePlan: Residential Expedited Review - New construction of Second Unit. [3bed 3bath]. Existing 1-Story Single Family Res to remain as is.
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-146669 EP,3401 WANDERING MEADOWS,The wall currently supporting the permanent service is going to be demolished & rebuilt. Service will be rebuilt with the same amps.
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-148072 PP,11702 NORTH OAKS DR,Tunnel under home from the main clean out approx 38 feet to replace the main and the two bathrooms plumbing. We will connect to the cast iron with code approved mission bands. We will hang the new pipe every 4 feet to the foundation with clevis hangers and all thread anchored into the foundation.
2025-11-20T00:00:00.000,Austin,Building Permit,2025-148838 BP,7304 FIREOAK DR,Express- Bathroom remodel - convert tub to shower
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-145114 EP,7052 1/2 E WILLIAM CANNON DR,To provide power for capital metro bus station.
2025-11-20T00:00:00.000,Austin,Building Permit,2025-144020 BP,13609 N IH 35 SVRD NB BLDG 9,Remodel Men and Womens Restrooms. Install New Equipment for Restaurant
2025-11-20T00:00:00.000,Austin,Building Permit,2025-145903 BP,507 E HOWARD LN BLDG 3,ePlan: Commercial Expedited Review - Interior Remodel Phase II Lobby and Admin Areas.  Revision #2 to split the work into 3 phases.
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-102397 EP,111 CONGRESS AVE,Interior alteration of approx (354 sf) of existing interior space.
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-144544 PP,11312 VIRIDIAN WAY,Replacement of an existing water heater replaced 2 ng water heaters
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-139183 PP,2007 ARPDALE ST,Unit B addition to main house to create a Duplex
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-147854 PP,3100 THOUSAND OAKS DR,Installing a new water softener system
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-137213 EP,2716 GUADALUPE ST,Wall Sign installation for Mad Dog Midnight Cravings Business
2025-11-20T00:00:00.000,Austin,Mechanical Permit,2025-136215 MP,507 WESTMORLAND DR,Replacement of complete existing central heat and air system with or without duct work
2025-11-20T00:00:00.000,Austin,Building Permit,2025-148466 BP,7104 COACHWHIP HOLW,Express- Replace tub to shower 1 piece prefabricated acrylic no electrical work needed replace valve with new shower valve only working in wet space.
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-069980 PP,8200 LEROI DR,New 2 Story Condominium Single Family Residence 2 Bdrm 2.5 Bath Porch w/ 2-Car Garage  PUD
2025-11-20T00:00:00.000,Austin,Building Permit,2025-127673 BP,9517 BOATHOUSE DR,New 1-story single family residence 4 bed/3 bath attached garage covered porch and patio green building
2025-11-20T00:00:00.000,Austin,Mechanical Permit,2024-097364 MP,3400 RANDOLPH RD,Addition/remodel of existing Unit 1 to include: living room expansion; new primary bedroom and bath.
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-145390 EP,1507 PARKWAY,UPDATE: Installation of temporary exterior outlets near the main panel   Interior remodel  Remodel the existing kitchen add new bedroom closet and office minor interior work to the master bathroom  REVISED** 12/5/25 SM - Primary bath converting garden tub into free standing all new shower with pan (drain location original) Primary bedroom reduced to create an office.  Living room reduced to create a bedroom and closet.  Siding and windows on an express permit.
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-146876 EP,816 SAHARA AVE,Upgrade Duplexs Main Electrical Service for Units A & B Install circuit for car charger
2025-11-20T00:00:00.000,Austin,Driveway / Sidewalks,2025-143763 DS,2108 PRATHER LN,Demo old driveway.  Construct new driveway approach of 20 FT
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-148879 PP,6817 BANFF CV,Replacement of an existing water heater INSTALL OF 40GAL WATER HEATER
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-140330 EP,6304 MORNING DEW DR,Request to disconnect   install new 150 amp load center with 150 amp main on existing 150 amp meter can Per EC: no meter work will be done.
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-145208 EP,1409 BRIARCLIFF BLVD,Enclose existing attached cartport with 2 walls and  level up foundation to the match the existing house foundation level. Engineering included in the application for bracing exterior walls and foundation.  Add a full bathroom and closet. add 4 ducts of HVAC 2 windows electric and plumbing job to convert it to a bedroom. No changes to the exsting roof.
2025-11-20T00:00:00.000,Austin,Mechanical Permit,2025-122625 MP,9300 HAMADRYAS DR,New construction of 2 story SFR w/ 4Bed & 3.5 bath   PUD
2025-11-20T00:00:00.000,Austin,Building Permit,2025-097636 BP,9516 WIGGY WAY,New construction of single family dwelling with 4 bedrooms and 3.5 baths 3 car garage rear patio and front porch  PUD
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-148299 PP,9232 LA SIESTA BND,Replacement of an existing water heater Thomas Owens
2025-11-20T00:00:00.000,Austin,Building Permit,2025-149155 BP,9904 ALY MAY DR,Express: foundation repair
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-143645 EP,6809 WILLAMETTE DR,UPGRADE MAIN ELECTRICAL SERVICE
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-145244 PP,11500 METRIC BLVD UNIT 190,gas pressure test.
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-148209 EP,6606 BRANCHING OAK CT,install/replace 150 amp main breaker panel and meter can (underground)
2025-11-20T00:00:00.000,Austin,Building Permit,2025-149467 BP,8038 EXCHANGE DR BLDG 10,Foundation Repair for Building 10
2025-11-20T00:00:00.000,Austin,Building Permit,2025-148800 BP,6729 ASHEN LN,Express- Install 17 push piers
2025-11-20T00:00:00.000,Austin,Plumbing Permit,2025-139910 PP,1003 NEWPORT AVE,110 tunnel below the foundation and 45 trench to replace and reroute drain system below the foundation. 3 access holes - front right left
2025-11-20T00:00:00.000,Austin,Electrical Permit,2025-135418 EP,2834 PEARL ST,Interior Remodel to change of use of existing duplex into a 6 bedroom 3 bathroom single family residence.   ***Rebuild exterior electrical service
2025-11-20T00:00:00.000,Austin,Mechanical Permit,2024-018447 MP,4801 EMMA BROWNING AVE UNIT 902,ePlan: Expedited Review - New Construction of Hangar Building (39993 SF).
